datetime,direction,location,rate,pbm_rate
06/18/2018 14:00,NB,CVZ to Parmer,0.5,0.66
06/18/2018 14:00,SB,2222 to 5th/CVZ,0.25,0.33
06/18/2018 14:00,SB,Parmer to 2222,0.25,0.33
06/18/2018 14:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/13/2018 21:00,NB,2222 to Parmer,0.25,0.33
06/13/2018 21:00,NB,CVZ to 183,0.25,0.33
06/13/2018 21:00,NB,CVZ to Parmer,0.5,0.66
06/13/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
06/13/2018 21:00,SB,Parmer to 2222,0.25,0.33
06/13/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/08/2018 21:00,NB,2222 to Parmer,0.25,0.33
06/08/2018 21:00,NB,CVZ to 183,0.25,0.33
06/08/2018 21:00,NB,CVZ to Parmer,0.5,0.66
06/08/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
06/08/2018 21:00,SB,Parmer to 2222,0.25,0.33
06/08/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/14/2018 18:00,NB,2222 to Parmer,4.18,5.55
06/14/2018 18:00,NB,CVZ to 183,5.17,6.87
06/14/2018 18:00,NB,CVZ to Parmer,9.84,13.08
06/14/2018 18:00,SB,2222 to 5th/CVZ,5.16,6.86
06/14/2018 18:00,SB,Parmer to 2222,0.25,0.33
06/14/2018 18:00,SB,Parmer to 5th/CVZ,5.41,7.19
06/10/2018 21:00,NB,2222 to Parmer,0.25,0.33
06/10/2018 21:00,NB,CVZ to 183,0.25,0.33
06/10/2018 21:00,NB,CVZ to Parmer,0.5,0.66
06/10/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
06/10/2018 21:00,SB,Parmer to 2222,0.25,0.33
06/10/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/13/2018 10:30,NB,2222 to Parmer,0.25,0.33
06/13/2018 10:30,NB,CVZ to 183,0.25,0.33
06/13/2018 10:30,NB,CVZ to Parmer,0.5,0.66
06/13/2018 10:30,SB,2222 to 5th/CVZ,0.25,0.33
06/13/2018 10:30,SB,Parmer to 2222,0.25,0.33
06/13/2018 10:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/16/2018 04:30,NB,2222 to Parmer,0.0,0.0
06/16/2018 04:30,NB,CVZ to 183,0.0,0.0
06/16/2018 04:30,NB,CVZ to Parmer,0.0,0.0
06/16/2018 04:30,SB,2222 to 5th/CVZ,0.0,0.0
06/16/2018 04:30,SB,Parmer to 2222,0.0,0.0
06/16/2018 04:30,SB,Parmer to 5th/CVZ,0.0,0.0
06/19/2018 11:00,NB,2222 to Parmer,0.25,0.33
06/19/2018 11:00,NB,CVZ to 183,0.25,0.33
06/19/2018 11:00,NB,CVZ to Parmer,0.5,0.66
06/19/2018 11:00,SB,2222 to 5th/CVZ,0.25,0.33
06/19/2018 11:00,SB,Parmer to 2222,0.25,0.33
06/19/2018 11:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/24/2018 08:00,NB,2222 to Parmer,0.0,0.0
06/24/2018 08:00,NB,CVZ to 183,0.0,0.0
06/24/2018 08:00,NB,CVZ to Parmer,0.0,0.0
06/24/2018 08:00,SB,2222 to 5th/CVZ,0.0,0.0
06/24/2018 08:00,SB,Parmer to 2222,0.0,0.0
06/24/2018 08:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/29/2018 01:00,NB,2222 to Parmer,0.25,0.33
05/29/2018 01:00,NB,CVZ to 183,0.25,0.33
05/29/2018 01:00,NB,CVZ to Parmer,0.5,0.66
05/29/2018 01:00,SB,2222 to 5th/CVZ,0.25,0.33
05/29/2018 01:00,SB,Parmer to 2222,0.25,0.33
05/29/2018 01:00,SB,Parmer to 5th/CVZ,0.5,0.66
05/25/2018 15:00,NB,2222 to Parmer,1.62,2.15
05/25/2018 15:00,NB,CVZ to 183,1.47,1.95
05/25/2018 15:00,NB,CVZ to Parmer,3.09,4.1
05/25/2018 15:00,SB,2222 to 5th/CVZ,3.35,4.45
05/25/2018 15:00,SB,Parmer to 2222,0.25,0.33
05/25/2018 15:00,SB,Parmer to 5th/CVZ,3.92,5.21
06/08/2018 22:00,NB,2222 to Parmer,0.25,0.33
06/08/2018 22:00,NB,CVZ to 183,0.25,0.33
06/08/2018 22:00,NB,CVZ to Parmer,0.5,0.66
06/08/2018 22:00,SB,2222 to 5th/CVZ,0.25,0.33
06/08/2018 22:00,SB,Parmer to 2222,0.25,0.33
06/08/2018 22:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/03/2018 20:00,NB,2222 to Parmer,0.25,0.33
06/03/2018 20:00,NB,CVZ to 183,0.25,0.33
06/03/2018 20:00,NB,CVZ to Parmer,0.5,0.66
06/03/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
06/03/2018 20:00,SB,Parmer to 2222,0.25,0.33
06/03/2018 20:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/23/2018 20:30,NB,2222 to Parmer,0.25,0.33
06/23/2018 20:30,NB,CVZ to 183,0.25,0.33
06/23/2018 20:30,NB,CVZ to Parmer,0.5,0.66
06/23/2018 20:30,SB,2222 to 5th/CVZ,0.0,0.0
06/23/2018 20:30,SB,Parmer to 2222,0.0,0.0
06/23/2018 20:30,SB,Parmer to 5th/CVZ,0.0,0.0
06/13/2018 10:00,NB,2222 to Parmer,0.25,0.33
06/13/2018 10:00,NB,CVZ to 183,0.25,0.33
06/13/2018 10:00,NB,CVZ to Parmer,0.5,0.66
06/13/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
06/13/2018 10:00,SB,Parmer to 2222,0.25,0.33
06/13/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/23/2018 18:30,NB,2222 to Parmer,0.25,0.33
06/23/2018 18:30,NB,CVZ to 183,0.25,0.33
06/23/2018 18:30,NB,CVZ to Parmer,0.5,0.66
06/23/2018 18:30,SB,2222 to 5th/CVZ,0.0,0.0
06/23/2018 18:30,SB,Parmer to 2222,0.0,0.0
06/23/2018 18:30,SB,Parmer to 5th/CVZ,0.0,0.0
06/17/2018 06:00,NB,2222 to Parmer,0.0,0.0
06/17/2018 06:00,NB,CVZ to 183,0.0,0.0
06/17/2018 06:00,NB,CVZ to Parmer,0.0,0.0
06/17/2018 06:00,SB,2222 to 5th/CVZ,0.0,0.0
06/17/2018 06:00,SB,Parmer to 2222,0.0,0.0
06/17/2018 06:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/31/2018 10:30,NB,2222 to Parmer,0.25,0.33
05/31/2018 10:30,NB,CVZ to 183,0.25,0.33
05/31/2018 10:30,NB,CVZ to Parmer,0.5,0.66
05/31/2018 10:30,SB,2222 to 5th/CVZ,0.25,0.33
05/31/2018 10:30,SB,Parmer to 2222,0.25,0.33
05/31/2018 10:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/21/2018 09:00,NB,2222 to Parmer,0.25,0.33
06/21/2018 09:00,NB,CVZ to 183,0.25,0.33
06/21/2018 09:00,NB,CVZ to Parmer,0.5,0.66
06/21/2018 09:00,SB,2222 to 5th/CVZ,2.74,3.64
06/21/2018 09:00,SB,Parmer to 2222,2.1,2.79
06/21/2018 09:00,SB,Parmer to 5th/CVZ,4.64,6.17
06/21/2018 17:30,NB,2222 to Parmer,3.71,4.93
06/21/2018 17:30,NB,CVZ to 183,5.73,7.62
06/21/2018 17:30,NB,CVZ to Parmer,9.44,12.55
06/21/2018 17:30,SB,2222 to 5th/CVZ,5.42,7.2
06/21/2018 17:30,SB,Parmer to 2222,0.25,0.33
06/21/2018 17:30,SB,Parmer to 5th/CVZ,5.67,7.54
05/28/2018 23:30,NB,2222 to Parmer,0.25,0.33
05/28/2018 23:30,NB,CVZ to 183,0.25,0.33
05/28/2018 23:30,NB,CVZ to Parmer,0.5,0.66
05/28/2018 23:30,SB,2222 to 5th/CVZ,0.25,0.33
05/28/2018 23:30,SB,Parmer to 2222,0.25,0.33
05/28/2018 23:30,SB,Parmer to 5th/CVZ,0.5,0.66
05/29/2018 17:30,NB,2222 to Parmer,5.92,7.87
05/29/2018 17:30,NB,CVZ to 183,3.91,5.2
05/29/2018 17:30,NB,CVZ to Parmer,9.83,13.07
05/29/2018 17:30,SB,2222 to 5th/CVZ,7.89,10.49
05/29/2018 17:30,SB,Parmer to 2222,0.25,0.33
05/29/2018 17:30,SB,Parmer to 5th/CVZ,8.14,10.82
05/25/2018 04:30,NB,2222 to Parmer,0.0,0.0
05/25/2018 04:30,NB,CVZ to 183,0.0,0.0
05/25/2018 04:30,NB,CVZ to Parmer,0.0,0.0
05/25/2018 04:30,SB,2222 to 5th/CVZ,0.0,0.0
05/25/2018 04:30,SB,Parmer to 2222,0.0,0.0
05/25/2018 04:30,SB,Parmer to 5th/CVZ,0.0,0.0
05/25/2018 06:00,NB,2222 to Parmer,0.25,0.33
05/25/2018 06:00,NB,CVZ to 183,0.25,0.33
05/25/2018 06:00,NB,CVZ to Parmer,0.5,0.66
05/25/2018 06:00,SB,2222 to 5th/CVZ,0.25,0.33
05/25/2018 06:00,SB,Parmer to 2222,0.25,0.33
05/25/2018 06:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/12/2018 16:00,NB,2222 to Parmer,1.9,2.52
06/12/2018 16:00,NB,CVZ to 183,4.32,5.74
06/12/2018 16:00,NB,CVZ to Parmer,5.97,7.94
06/12/2018 16:00,SB,2222 to 5th/CVZ,3.19,4.24
06/12/2018 16:00,SB,Parmer to 2222,0.25,0.33
06/12/2018 16:00,SB,Parmer to 5th/CVZ,3.44,4.57
06/23/2018 08:00,NB,2222 to Parmer,0.25,0.33
06/23/2018 08:00,NB,CVZ to 183,0.25,0.33
06/23/2018 08:00,NB,CVZ to Parmer,0.5,0.66
06/23/2018 08:00,SB,2222 to 5th/CVZ,0.0,0.0
06/23/2018 08:00,SB,Parmer to 2222,0.0,0.0
06/23/2018 08:00,SB,Parmer to 5th/CVZ,0.0,0.0
06/17/2018 05:00,NB,2222 to Parmer,0.0,0.0
06/17/2018 05:00,NB,CVZ to 183,0.0,0.0
06/17/2018 05:00,NB,CVZ to Parmer,0.0,0.0
06/17/2018 05:00,SB,2222 to 5th/CVZ,0.0,0.0
06/17/2018 05:00,SB,Parmer to 2222,0.0,0.0
06/17/2018 05:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/24/2018 07:30,NB,2222 to Parmer,0.25,0.33
05/24/2018 07:30,NB,CVZ to 183,0.25,0.33
05/24/2018 07:30,NB,CVZ to Parmer,0.5,0.66
05/24/2018 07:30,SB,2222 to 5th/CVZ,2.23,2.96
05/24/2018 07:30,SB,Parmer to 2222,2.59,3.44
05/24/2018 07:30,SB,Parmer to 5th/CVZ,4.82,6.41
06/28/2018 04:30,NB,2222 to Parmer,0.0,0.0
06/28/2018 04:30,NB,CVZ to 183,0.0,0.0
06/28/2018 04:30,NB,CVZ to Parmer,0.0,0.0
06/28/2018 04:30,SB,2222 to 5th/CVZ,0.25,0.33
06/28/2018 04:30,SB,Parmer to 2222,0.25,0.33
06/28/2018 04:30,SB,Parmer to 5th/CVZ,0.5,0.66
05/26/2018 09:00,NB,2222 to Parmer,0.25,0.33
05/26/2018 09:00,NB,CVZ to 183,0.25,0.33
05/26/2018 09:00,NB,CVZ to Parmer,0.5,0.66
05/26/2018 09:00,SB,2222 to 5th/CVZ,0.25,0.33
05/26/2018 09:00,SB,Parmer to 2222,0.25,0.33
05/26/2018 09:00,SB,Parmer to 5th/CVZ,0.5,0.66
05/30/2018 04:00,NB,2222 to Parmer,0.25,0.33
05/30/2018 04:00,NB,CVZ to 183,0.25,0.33
05/30/2018 04:00,NB,CVZ to Parmer,0.5,0.66
05/30/2018 04:00,SB,2222 to 5th/CVZ,0.25,0.33
05/30/2018 04:00,SB,Parmer to 2222,0.25,0.33
05/30/2018 04:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/20/2018 02:00,NB,2222 to Parmer,0.0,0.0
06/20/2018 02:00,NB,CVZ to 183,0.0,0.0
06/20/2018 02:00,NB,CVZ to Parmer,0.0,0.0
06/20/2018 02:00,SB,2222 to 5th/CVZ,0.0,0.0
06/20/2018 02:00,SB,Parmer to 2222,0.0,0.0
06/20/2018 02:00,SB,Parmer to 5th/CVZ,0.0,0.0
06/09/2018 09:30,NB,2222 to Parmer,0.25,0.33
06/09/2018 09:30,NB,CVZ to 183,0.25,0.33
06/09/2018 09:30,NB,CVZ to Parmer,0.5,0.66
06/09/2018 09:30,SB,2222 to 5th/CVZ,0.25,0.33
06/09/2018 09:30,SB,Parmer to 2222,0.25,0.33
06/09/2018 09:30,SB,Parmer to 5th/CVZ,0.5,0.66
05/23/2018 11:30,NB,2222 to Parmer,0.25,0.33
05/23/2018 11:30,NB,CVZ to 183,0.25,0.33
05/23/2018 11:30,NB,CVZ to Parmer,0.5,0.66
05/23/2018 11:30,SB,2222 to 5th/CVZ,0.25,0.33
05/23/2018 11:30,SB,Parmer to 2222,0.25,0.33
05/23/2018 11:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/14/2018 05:30,NB,2222 to Parmer,0.25,0.33
06/14/2018 05:30,NB,CVZ to 183,0.25,0.33
06/14/2018 05:30,NB,CVZ to Parmer,0.5,0.66
06/14/2018 05:30,SB,2222 to 5th/CVZ,0.25,0.33
06/14/2018 05:30,SB,Parmer to 2222,0.25,0.33
06/14/2018 05:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/14/2018 21:30,NB,2222 to Parmer,0.0,0.0
06/14/2018 21:30,NB,CVZ to 183,0.0,0.0
06/14/2018 21:30,NB,CVZ to Parmer,0.0,0.0
06/14/2018 21:30,SB,2222 to 5th/CVZ,0.25,0.33
06/14/2018 21:30,SB,Parmer to 2222,0.25,0.33
06/14/2018 21:30,SB,Parmer to 5th/CVZ,0.5,0.66
05/27/2018 20:30,NB,2222 to Parmer,0.25,0.33
05/27/2018 20:30,NB,CVZ to 183,0.25,0.33
05/27/2018 20:30,NB,CVZ to Parmer,0.5,0.66
05/27/2018 20:30,SB,2222 to 5th/CVZ,0.25,0.33
05/27/2018 20:30,SB,Parmer to 2222,0.25,0.33
05/27/2018 20:30,SB,Parmer to 5th/CVZ,0.5,0.66
05/27/2018 04:00,NB,2222 to Parmer,0.25,0.33
05/27/2018 04:00,NB,CVZ to 183,0.25,0.33
05/27/2018 04:00,NB,CVZ to Parmer,0.5,0.66
05/27/2018 04:00,SB,2222 to 5th/CVZ,0.25,0.33
05/27/2018 04:00,SB,Parmer to 2222,0.25,0.33
05/27/2018 04:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/01/2018 07:30,NB,2222 to Parmer,0.25,0.33
06/01/2018 07:30,NB,CVZ to 183,0.25,0.33
06/01/2018 07:30,NB,CVZ to Parmer,0.5,0.66
06/01/2018 07:30,SB,2222 to 5th/CVZ,1.57,2.08
06/01/2018 07:30,SB,Parmer to 2222,1.47,1.95
06/01/2018 07:30,SB,Parmer to 5th/CVZ,3.14,4.17
06/17/2018 11:00,NB,2222 to Parmer,0.25,0.33
06/17/2018 11:00,NB,CVZ to 183,0.25,0.33
06/17/2018 11:00,NB,CVZ to Parmer,0.5,0.66
06/17/2018 11:00,SB,2222 to 5th/CVZ,0.25,0.33
06/17/2018 11:00,SB,Parmer to 2222,0.25,0.33
06/17/2018 11:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/21/2018 18:30,NB,2222 to Parmer,3.71,4.93
06/21/2018 18:30,NB,CVZ to 183,5.73,7.62
06/21/2018 18:30,NB,CVZ to Parmer,9.44,12.55
06/21/2018 18:30,SB,2222 to 5th/CVZ,3.25,4.32
06/21/2018 18:30,SB,Parmer to 2222,0.25,0.33
06/21/2018 18:30,SB,Parmer to 5th/CVZ,3.5,4.65
05/26/2018 12:00,NB,2222 to Parmer,0.25,0.33
05/26/2018 12:00,NB,CVZ to 183,0.25,0.33
05/26/2018 12:00,NB,CVZ to Parmer,0.5,0.66
05/26/2018 12:00,SB,2222 to 5th/CVZ,0.25,0.33
05/26/2018 12:00,SB,Parmer to 2222,0.25,0.33
05/26/2018 12:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/06/2018 05:00,NB,2222 to Parmer,0.0,0.0
06/06/2018 05:00,NB,CVZ to 183,0.0,0.0
06/06/2018 05:00,NB,CVZ to Parmer,0.0,0.0
06/06/2018 05:00,SB,2222 to 5th/CVZ,0.0,0.0
06/06/2018 05:00,SB,Parmer to 2222,0.0,0.0
06/06/2018 05:00,SB,Parmer to 5th/CVZ,0.0,0.0
06/22/2018 01:00,NB,2222 to Parmer,0.0,0.0
06/22/2018 01:00,NB,CVZ to 183,0.0,0.0
06/22/2018 01:00,NB,CVZ to Parmer,0.0,0.0
06/22/2018 01:00,SB,2222 to 5th/CVZ,0.0,0.0
06/22/2018 01:00,SB,Parmer to 2222,0.0,0.0
06/22/2018 01:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/25/2018 16:00,NB,2222 to Parmer,3.07,4.08
05/25/2018 16:00,NB,CVZ to 183,3.97,5.28
05/25/2018 16:00,NB,CVZ to Parmer,6.89,9.16
05/25/2018 16:00,SB,2222 to 5th/CVZ,5.13,6.82
05/25/2018 16:00,SB,Parmer to 2222,0.25,0.33
05/25/2018 16:00,SB,Parmer to 5th/CVZ,5.5,7.31
05/30/2018 21:00,NB,2222 to Parmer,0.25,0.33
05/30/2018 21:00,NB,CVZ to 183,0.25,0.33
05/30/2018 21:00,NB,CVZ to Parmer,0.5,0.66
05/30/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
05/30/2018 21:00,SB,Parmer to 2222,0.25,0.33
05/30/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/14/2018 16:00,NB,2222 to Parmer,1.95,2.59
06/14/2018 16:00,NB,CVZ to 183,3.25,4.32
06/14/2018 16:00,NB,CVZ to Parmer,5.05,6.71
06/14/2018 16:00,SB,2222 to 5th/CVZ,2.37,3.15
06/14/2018 16:00,SB,Parmer to 2222,0.25,0.33
06/14/2018 16:00,SB,Parmer to 5th/CVZ,2.62,3.48
05/26/2018 18:30,NB,2222 to Parmer,0.25,0.33
05/26/2018 18:30,NB,CVZ to 183,0.25,0.33
05/26/2018 18:30,NB,CVZ to Parmer,0.5,0.66
05/26/2018 18:30,SB,2222 to 5th/CVZ,0.25,0.33
05/26/2018 18:30,SB,Parmer to 2222,0.25,0.33
05/26/2018 18:30,SB,Parmer to 5th/CVZ,0.5,0.66
05/23/2018 00:00,NB,2222 to Parmer,0.0,0.0
05/23/2018 00:00,NB,CVZ to 183,0.0,0.0
05/23/2018 00:00,NB,CVZ to Parmer,0.0,0.0
05/23/2018 00:00,SB,2222 to 5th/CVZ,0.0,0.0
05/23/2018 00:00,SB,Parmer to 2222,0.0,0.0
05/23/2018 00:00,SB,Parmer to 5th/CVZ,0.0,0.0
06/23/2018 07:30,NB,2222 to Parmer,0.25,0.33
06/23/2018 07:30,NB,CVZ to 183,0.25,0.33
06/23/2018 07:30,NB,CVZ to Parmer,0.5,0.66
06/23/2018 07:30,SB,2222 to 5th/CVZ,0.0,0.0
06/23/2018 07:30,SB,Parmer to 2222,0.0,0.0
06/23/2018 07:30,SB,Parmer to 5th/CVZ,0.0,0.0
05/23/2018 07:00,NB,2222 to Parmer,0.25,0.33
05/23/2018 07:00,NB,CVZ to 183,0.25,0.33
05/23/2018 07:00,NB,CVZ to Parmer,0.5,0.66
05/23/2018 07:00,SB,2222 to 5th/CVZ,1.33,1.76
05/23/2018 07:00,SB,Parmer to 2222,1.65,2.19
05/23/2018 07:00,SB,Parmer to 5th/CVZ,3.28,4.36
06/21/2018 21:30,NB,2222 to Parmer,0.25,0.33
06/21/2018 21:30,NB,CVZ to 183,1.35,1.79
06/21/2018 21:30,NB,CVZ to Parmer,1.6,2.12
06/21/2018 21:30,SB,2222 to 5th/CVZ,0.25,0.33
06/21/2018 21:30,SB,Parmer to 2222,0.25,0.33
06/21/2018 21:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/01/2018 04:00,NB,2222 to Parmer,0.0,0.0
06/01/2018 04:00,NB,CVZ to 183,0.0,0.0
06/01/2018 04:00,NB,CVZ to Parmer,0.0,0.0
06/01/2018 04:00,SB,2222 to 5th/CVZ,0.0,0.0
06/01/2018 04:00,SB,Parmer to 2222,0.0,0.0
06/01/2018 04:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/27/2018 08:30,NB,2222 to Parmer,0.25,0.33
05/27/2018 08:30,NB,CVZ to 183,0.25,0.33
05/27/2018 08:30,NB,CVZ to Parmer,0.5,0.66
05/27/2018 08:30,SB,2222 to 5th/CVZ,0.25,0.33
05/27/2018 08:30,SB,Parmer to 2222,0.25,0.33
05/27/2018 08:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/27/2018 15:00,NB,2222 to Parmer,0.25,0.33
06/27/2018 15:00,NB,CVZ to 183,1.24,1.64
06/27/2018 15:00,NB,CVZ to Parmer,1.49,1.98
06/27/2018 15:00,SB,2222 to 5th/CVZ,1.77,2.35
06/27/2018 15:00,SB,Parmer to 2222,0.25,0.33
06/27/2018 15:00,SB,Parmer to 5th/CVZ,2.02,2.68
06/03/2018 21:30,NB,2222 to Parmer,0.0,0.0
06/03/2018 21:30,NB,CVZ to 183,0.0,0.0
06/03/2018 21:30,NB,CVZ to Parmer,0.0,0.0
06/03/2018 21:30,SB,2222 to 5th/CVZ,0.0,0.0
06/03/2018 21:30,SB,Parmer to 2222,0.0,0.0
06/03/2018 21:30,SB,Parmer to 5th/CVZ,0.0,0.0
05/26/2018 06:30,NB,2222 to Parmer,0.25,0.33
05/26/2018 06:30,NB,CVZ to 183,0.25,0.33
05/26/2018 06:30,NB,CVZ to Parmer,0.5,0.66
05/26/2018 06:30,SB,2222 to 5th/CVZ,0.25,0.33
05/26/2018 06:30,SB,Parmer to 2222,0.25,0.33
05/26/2018 06:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/21/2018 23:00,NB,2222 to Parmer,0.0,0.0
06/21/2018 23:00,NB,CVZ to 183,0.0,0.0
06/21/2018 23:00,NB,CVZ to Parmer,0.0,0.0
06/21/2018 23:00,SB,2222 to 5th/CVZ,0.0,0.0
06/21/2018 23:00,SB,Parmer to 2222,0.0,0.0
06/21/2018 23:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/24/2018 19:00,NB,2222 to Parmer,1.0,1.33
05/24/2018 19:00,NB,CVZ to 183,1.0,1.33
05/24/2018 19:00,NB,CVZ to Parmer,2.0,2.66
05/24/2018 19:00,SB,2222 to 5th/CVZ,1.0,1.33
05/24/2018 19:00,SB,Parmer to 2222,0.25,0.33
05/24/2018 19:00,SB,Parmer to 5th/CVZ,1.25,1.66
06/05/2018 10:00,NB,2222 to Parmer,0.25,0.33
06/05/2018 10:00,NB,CVZ to 183,0.25,0.33
06/05/2018 10:00,NB,CVZ to Parmer,0.5,0.66
06/05/2018 10:00,SB,2222 to 5th/CVZ,0.25,0.33
06/05/2018 10:00,SB,Parmer to 2222,0.25,0.33
06/05/2018 10:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/24/2018 11:30,NB,2222 to Parmer,0.25,0.33
06/24/2018 11:30,NB,CVZ to 183,0.25,0.33
06/24/2018 11:30,NB,CVZ to Parmer,0.5,0.66
06/24/2018 11:30,SB,2222 to 5th/CVZ,0.0,0.0
06/24/2018 11:30,SB,Parmer to 2222,0.0,0.0
06/24/2018 11:30,SB,Parmer to 5th/CVZ,0.0,0.0
06/20/2018 11:30,NB,2222 to Parmer,0.25,0.33
06/20/2018 11:30,NB,CVZ to 183,0.25,0.33
06/20/2018 11:30,NB,CVZ to Parmer,0.5,0.66
06/20/2018 11:30,SB,2222 to 5th/CVZ,0.25,0.33
06/20/2018 11:30,SB,Parmer to 2222,0.25,0.33
06/20/2018 11:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/15/2018 13:00,NB,2222 to Parmer,0.25,0.33
06/15/2018 13:00,NB,CVZ to 183,0.95,1.26
06/15/2018 13:00,NB,CVZ to Parmer,1.2,1.59
06/15/2018 13:00,SB,2222 to 5th/CVZ,1.99,2.64
06/15/2018 13:00,SB,Parmer to 2222,0.25,0.33
06/15/2018 13:00,SB,Parmer to 5th/CVZ,2.24,2.97
05/25/2018 03:30,NB,2222 to Parmer,0.0,0.0
05/25/2018 03:30,NB,CVZ to 183,0.0,0.0
05/25/2018 03:30,NB,CVZ to Parmer,0.0,0.0
05/25/2018 03:30,SB,2222 to 5th/CVZ,0.0,0.0
05/25/2018 03:30,SB,Parmer to 2222,0.0,0.0
05/25/2018 03:30,SB,Parmer to 5th/CVZ,0.0,0.0
06/07/2018 20:00,NB,2222 to Parmer,0.25,0.33
06/07/2018 20:00,NB,CVZ to 183,0.25,0.33
06/07/2018 20:00,NB,CVZ to Parmer,0.5,0.66
06/07/2018 20:00,SB,2222 to 5th/CVZ,0.25,0.33
06/07/2018 20:00,SB,Parmer to 2222,0.25,0.33
06/07/2018 20:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/02/2018 07:00,NB,2222 to Parmer,0.0,0.0
06/02/2018 07:00,NB,CVZ to 183,0.0,0.0
06/02/2018 07:00,NB,CVZ to Parmer,0.0,0.0
06/02/2018 07:00,SB,2222 to 5th/CVZ,0.0,0.0
06/02/2018 07:00,SB,Parmer to 2222,0.0,0.0
06/02/2018 07:00,SB,Parmer to 5th/CVZ,0.0,0.0
05/24/2018 21:30,NB,2222 to Parmer,0.0,0.0
05/24/2018 21:30,NB,CVZ to 183,0.0,0.0
05/24/2018 21:30,NB,CVZ to 183,1.3,1.72
05/24/2018 21:30,NB,CVZ to Parmer,0.0,0.0
05/24/2018 21:30,NB,CVZ to Parmer,1.55,2.06
05/24/2018 21:30,SB,2222 to 5th/CVZ,0.0,0.0
05/24/2018 21:30,SB,Parmer to 2222,0.0,0.0
05/24/2018 21:30,SB,Parmer to 5th/CVZ,0.0,0.0
06/19/2018 21:00,NB,2222 to Parmer,0.25,0.33
06/19/2018 21:00,NB,CVZ to 183,0.25,0.33
06/19/2018 21:00,NB,CVZ to Parmer,0.5,0.66
06/19/2018 21:00,SB,2222 to 5th/CVZ,0.25,0.33
06/19/2018 21:00,SB,Parmer to 2222,0.25,0.33
06/19/2018 21:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/16/2018 22:00,NB,2222 to Parmer,0.25,0.33
06/16/2018 22:00,NB,CVZ to 183,0.25,0.33
06/16/2018 22:00,NB,CVZ to Parmer,0.5,0.66
06/16/2018 22:00,SB,2222 to 5th/CVZ,0.25,0.33
06/16/2018 22:00,SB,Parmer to 2222,0.25,0.33
06/16/2018 22:00,SB,Parmer to 5th/CVZ,0.5,0.66
06/25/2018 05:30,NB,2222 to Parmer,0.25,0.33
06/25/2018 05:30,NB,CVZ to 183,0.25,0.33
06/25/2018 05:30,NB,CVZ to Parmer,0.5,0.66
06/25/2018 05:30,SB,2222 to 5th/CVZ,0.25,0.33
06/25/2018 05:30,SB,Parmer to 2222,0.25,0.33
06/25/2018 05:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/19/2018 19:30,NB,2222 to Parmer,0.25,0.33
06/19/2018 19:30,NB,CVZ to 183,0.25,0.33
06/19/2018 19:30,NB,CVZ to Parmer,0.5,0.66
06/19/2018 19:30,SB,2222 to 5th/CVZ,0.25,0.33
06/19/2018 19:30,SB,Parmer to 2222,0.25,0.33
06/19/2018 19:30,SB,Parmer to 5th/CVZ,0.5,0.66
06/23/2018 13:30,NB,2222 to Parmer,0.25,0.33
06/23/2018 13:30,NB,CVZ to 183,0.25,0.33
06/23/2018 13:30,NB,CVZ to Parmer,0.5,0.66
06/23/2018 13:30,SB,2222 to 5th/CVZ,0.0,0.0
